#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPT_kccpnews.0002a;At least the [KCCGetCollateralPersecutedReligion]s had to suffer for this too.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPT_kccpnews.0002b;But we're nothing like those underhanded [KCCGetPrimaryPersecutedReligion]s!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0003;The [KCCGetGhostTownReligion] community has been heavily persecuted by [offmap_china.GetShortName] authorities for some time now, and it seems like that their efforts have finally paid off. The last [KCCGetGhostTownReligion] bastions in the middle kingdom have finally vanished. Perhaps one day the [KCCGetGhostTownReligion] faithful will return to the [offmap_china.GetName], but for now, the Chinese [KCCGetGhostTownReligion] community is but a ghost of a memory.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
kcc_check_chinese_religions_decision;Check [offmap_china.GetShortName] Religions;;;;;;;;;;;;;x
kcc_check_chinese_religions_decision_desc;Check the status of the various religions practiced in the Middle Kingdom;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0008a;The [offmap_china.GetShortName] Catholic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0008b;Catholics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0008c;Catholics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0008d;The [offmap_china.GetShortName] Catholic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0008e;The majority of the [offmap_china.GetName] is Catholic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0009a;The [offmap_china.GetShortName] Cathar community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0009b;Cathars are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0009c;Cathars are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0009d;The [offmap_china.GetShortName] Cathar community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0009e;The majority of the [offmap_china.GetName] is Cathar.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0010a;The [offmap_china.GetShortName] Fraticelli community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0010b;Fraticellis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0010c;Fraticellis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0010d;The [offmap_china.GetShortName] Fraticelli community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0010e;The majority of the [offmap_china.GetName] is Fraticelli.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0011a;The [offmap_china.GetShortName] Waldensian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0011b;Waldensians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0011c;Waldensians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0011d;The [offmap_china.GetShortName] Waldensian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0011e;The majority of the [offmap_china.GetName] is Waldensian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0012a;The [offmap_china.GetShortName] Lollard community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0012b;Lollards are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0012c;Lollards are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0012d;The [offmap_china.GetShortName] Lollard community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0012e;The majority of the [offmap_china.GetName] is Lollard.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0013a;The [offmap_china.GetShortName] Orthodox community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0013b;The Orthodox are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0013c;The Orthodox are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0013d;The [offmap_china.GetShortName] Orthodox community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0013e;The majority of the [offmap_china.GetName] is Orthodox.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0014a;The [offmap_china.GetShortName] Bogomilist community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0014b;Bogomilists are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0014c;Bogomilists are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0014d;The [offmap_china.GetShortName] Bogomilist community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0014e;The majority of the [offmap_china.GetName] is Bogomilist.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0015a;The [offmap_china.GetShortName] Monothelite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0015b;Monothelites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0015c;Monothelites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0015d;The [offmap_china.GetShortName] Monothelite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0015e;The majority of the [offmap_china.GetName] is Monothelite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0016a;The [offmap_china.GetShortName] Iconoclast community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0016b;Iconoclasts are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0016c;Iconoclasts are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0016d;The [offmap_china.GetShortName] Iconoclast community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0016e;The majority of the [offmap_china.GetName] is Iconoclast.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0017a;The [offmap_china.GetShortName] Paulician community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0017b;Paulicians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0017c;Paulicians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0017d;The [offmap_china.GetShortName] Paulician community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0017e;The majority of the [offmap_china.GetName] is Paulician.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0018a;The [offmap_china.GetShortName] Miaphysite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0018b;Miaphysites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0018c;Miaphysites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0018d;The [offmap_china.GetShortName] Miaphysite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0018e;The majority of the [offmap_china.GetName] is Miaphysite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0019a;The [offmap_china.GetShortName] Monophysite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0019b;Monophysites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0019c;Monophysites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0019d;The [offmap_china.GetShortName] Monophysite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0019e;The majority of the [offmap_china.GetName] is Monophysite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0020a;The [offmap_china.GetShortName] Nestorian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0020b;Nestorians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0020c;Nestorians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0020d;The [offmap_china.GetShortName] Nestorian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0020e;The majority of the [offmap_china.GetName] is Nestorian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0021a;The [offmap_china.GetShortName] Messalian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0021b;Messalians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0021c;Messalians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0021d;The [offmap_china.GetShortName] Messalian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0021e;The majority of the [offmap_china.GetName] is Messalian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0022a;The [offmap_china.GetShortName] Sunni community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0022b;Sunnis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0022c;Sunnis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0022d;The [offmap_china.GetShortName] Sunni community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0022e;The majority of the [offmap_china.GetName] is Sunni.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0023a;The [offmap_china.GetShortName] Zikri community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0023b;Zikris are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0023c;Zikris are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0023d;The [offmap_china.GetShortName] Zikri community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0023e;The majority of the [offmap_china.GetName] is Zikri.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0024a;The [offmap_china.GetShortName] Shiite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0024b;Shiites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0024c;Shiites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0024d;The [offmap_china.GetShortName] Shiite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0024e;The majority of the [offmap_china.GetName] is Shiite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0025a;The [offmap_china.GetShortName] Qarmatian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0025b;The Qarmatians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0025c;The Qarmatians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0025d;The [offmap_china.GetShortName] Qarmatian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0025e;The majority of the [offmap_china.GetName] is Qarmatian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0026a;The [offmap_china.GetShortName] Hurufi community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0026b;Hurufis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0026c;Hurufis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0026d;The [offmap_china.GetShortName] Hurufi community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0026e;The majority of the [offmap_china.GetName] is Hurufi.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0027a;The [offmap_china.GetShortName] Ibadi community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0027b;Ibadis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0027c;Ibadis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0027d;The [offmap_china.GetShortName] Ibadi community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0027e;The majority of the [offmap_china.GetName] is Ibadi.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0028a;The [offmap_china.GetShortName] Kharijite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0028b;Kharijites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0028c;Kharijites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0028d;The [offmap_china.GetShortName] Kharijite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0028e;The majority of the [offmap_china.GetName] is Kharijite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0029a;The [offmap_china.GetShortName] Zoroastrian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0029b;Zoroastrians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0029c;Zoroastrians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0029d;The [offmap_china.GetShortName] Zoroastrian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0029e;The majority of the [offmap_china.GetName] is Zoroastrian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0030a;The [offmap_china.GetShortName] Mazdaki community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0030b;Mazdakis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0030c;Mazdakis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0030d;The [offmap_china.GetShortName] Mazdaki community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0030e;The majority of the [offmap_china.GetName] is Mazdaki.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0031a;The [offmap_china.GetShortName] Manichean community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0031b;Manicheans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0031c;Manicheans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0031d;The [offmap_china.GetShortName] Manichean community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0031e;The majority of the [offmap_china.GetName] is Manichean.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0032a;The [offmap_china.GetShortName] Buddhist community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0032b;Buddhists are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0032c;Buddhists are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0032d;The [offmap_china.GetShortName] Buddhist community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0032e;The majority of the [offmap_china.GetName] is Buddhist.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0033a;The [offmap_china.GetShortName] Jain community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0033b;Jains are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0033c;Jains are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0033d;The [offmap_china.GetShortName] Jain community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0033e;The majority of the [offmap_china.GetName] is Jain.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0034a;The [offmap_china.GetShortName] Asatru community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0034b;Asatrus are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0034c;Asatrus are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0034d;The [offmap_china.GetShortName] Asatru community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0034e;The majority of the [offmap_china.GetName] is Asatru.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0035a;The [offmap_china.GetShortName] Romuva community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0035b;Romuvas are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0035c;Romuvas are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0035d;The [offmap_china.GetShortName] Romuva community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0035e;The majority of the [offmap_china.GetName] is Romuva.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0036a;The [offmap_china.GetShortName] Rodnover community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0036b;Rodnovers are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0036c;Rodnovers are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0036d;The [offmap_china.GetShortName] Rodnover community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0036e;The majority of the [offmap_china.GetName] is Rodnover.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0037a;The [offmap_china.GetShortName] Suomenusko community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0037b;Suomenuskos are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0037c;Suomenuskos are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0037d;The [offmap_china.GetShortName] Suomenusko community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0037e;The majority of the [offmap_china.GetName] is Suomenusko.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0038a;The [offmap_china.GetShortName] Tengri community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0038b;Tengris are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
